region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
fredericksburg,7995,2004.0,ford,explorer sport trac,excellent,6 cylinders,other,97302.0,clean,automatic,4wd,SUV,blue
fredericksburg,5995,2012.0,chevrolet,impala,excellent,6 cylinders,gas,137874.0,clean,automatic,4wd,sedan,white
fredericksburg,16995,2012.0,gmc,sierra,excellent,6 cylinders,other,106234.0,clean,automatic,4wd,pickup,white
fredericksburg,4995,2007.0,bmw,328i,excellent,6 cylinders,gas,144630.0,clean,automatic,4wd,sedan,white
fredericksburg,8995,2010.0,mercedes-benz,c-class,excellent,6 cylinders,gas,124188.0,clean,automatic,4wd,sedan,white
fredericksburg,8995,2013.0,chevrolet,malibu,excellent,6 cylinders,other,87494.0,clean,automatic,4wd,sedan,silver
fredericksburg,12995,2014.0,dodge,charger,excellent,6 cylinders,other,99458.0,clean,automatic,rwd,sedan,blue
fredericksburg,8995,2008.0,gmc,acadia,excellent,6 cylinders,gas,145721.0,clean,automatic,4wd,wagon,silver
fredericksburg,12995,2013.0,bmw,528xi,excellent,6 cylinders,gas,93813.0,clean,automatic,4wd,other,white
fredericksburg,15995,2013.0,toyota,sienna,excellent,6 cylinders,gas,85295.0,clean,automatic,fwd,wagon,white
fredericksburg,11995,2008.0,ford,f-150,excellent,6 cylinders,gas,163882.0,clean,automatic,4wd,pickup,white
fredericksburg,8995,2014.0,dodge,grand caravan,excellent,6 cylinders,gas,75946.0,clean,automatic,fwd,mini-van,white
fredericksburg,6995,2008.0,toyota,corolla,excellent,6 cylinders,gas,99340.0,clean,automatic,fwd,sedan,black
fredericksburg,11995,2008.0,ford,mustang,excellent,6 cylinders,gas,79643.0,clean,automatic,4wd,coupe,white
fredericksburg,12795,2014.0,honda,odyssey,excellent,6 cylinders,gas,123913.0,clean,automatic,4wd,mini-van,white
fredericksburg,10995,2008.0,nissan,titan,excellent,6 cylinders,other,99691.0,clean,automatic,fwd,pickup,white
fredericksburg,8995,2008.0,toyota,sienna,excellent,6 cylinders,gas,114203.0,clean,automatic,fwd,wagon,blue
fredericksburg,7995,2012.0,mini,cooper hardtop,excellent,6 cylinders,gas,61152.0,clean,automatic,4wd,hatchback,blue
fredericksburg,7995,2014.0,ford,fusion,excellent,6 cylinders,gas,135479.0,clean,automatic,fwd,sedan,black
fredericksburg,14000,2015.0,jeep,patriot,excellent,6 cylinders,gas,21168.0,clean,automatic,4wd,SUV,white
fredericksburg,6000,2007.0,chevrolet,suburban,excellent,6 cylinders,other,200654.0,clean,automatic,4wd,SUV,white
fredericksburg,18450,2013.0,lexus,gs 350,excellent,6 cylinders,gas,49950.0,clean,automatic,4wd,sedan,white
fredericksburg,2750,2005.0,toyota,sienna le,excellent,6 cylinders,gas,206000.0,clean,automatic,fwd,mini-van,silver
fredericksburg,12000,2015.0,honda,civic exl,like new,4 cylinders,gas,24000.0,rebuilt,automatic,fwd,sedan,white
fredericksburg,15000,2017.0,honda,accord,excellent,6 cylinders,gas,32327.0,clean,automatic,fwd,coupe,black
fredericksburg,29997,2017.0,ram,3500 slt,good,6 cylinders,diesel,66953.0,clean,automatic,4wd,truck,white
fredericksburg,13277,2012.0,cadillac,srx,excellent,6 cylinders,other,67732.0,clean,automatic,fwd,SUV,black
fredericksburg,8477,2014.0,hyundai,sonata,excellent,4 cylinders,gas,66478.0,clean,automatic,fwd,sedan,white
fredericksburg,13400,2018.0,kia,forte,excellent,6 cylinders,gas,25742.0,clean,automatic,fwd,SUV,red
fredericksburg,7400,2012.0,ford,fusion hybrid,excellent,4 cylinders,hybrid,165000.0,clean,automatic,fwd,sedan,silver
fredericksburg,6000,2015.0,nissan,versa,like new,4 cylinders,gas,50000.0,clean,manual,fwd,sedan,green
fredericksburg,14900,2000.0,gmc,savana,excellent,8 cylinders,gas,119039.0,clean,automatic,rwd,SUV,white
fredericksburg,2200,2004.0,chrysler,pt cruiser w/manual,excellent,4 cylinders,gas,97355.0,clean,manual,fwd,wagon,white
fredericksburg,2400,2004.0,ford,SCION XA HATCHBACK,good,4 cylinders,gas,171678.0,clean,automatic,fwd,hatchback,grey
fredericksburg,8500,2006.0,rover,lr3,excellent,8 cylinders,gas,97608.0,clean,automatic,4wd,SUV,white
fredericksburg,6300,2005.0,ram,1500,excellent,8 cylinders,gas,137123.0,clean,automatic,4wd,pickup,blue
fredericksburg,19993,2006.0,ford,f350hd just 19k miles 12 foot flat bed lift gate,excellent,8 cylinders,diesel,19770.0,clean,automatic,4wd,other,grey
fredericksburg,6999,2011.0,chevrolet,cruze,excellent,4 cylinders,gas,67500.0,clean,automatic,fwd,sedan,black
fredericksburg,7500,2012.0,honda,fit,excellent,4 cylinders,gas,64535.0,clean,automatic,fwd,other,white
fredericksburg,19993,2007.0,ford,f250hd just 18k miles! one owner va truck!,excellent,8 cylinders,gas,18590.0,clean,automatic,4wd,other,white
fredericksburg,20000,2016.0,cadillac,srx,excellent,6 cylinders,gas,43884.0,clean,automatic,4wd,SUV,white
fredericksburg,19500,2016.0,chevrolet,camaro,excellent,6 cylinders,gas,43781.0,clean,automatic,4wd,coupe,blue
fredericksburg,36999,2011.0,ford,f-450 crewcab lariat 4x4 drw,excellent,8 cylinders,diesel,103013.0,clean,automatic,4wd,pickup,black
fredericksburg,24933,2007.0,chevrolet,silverado 2500 crewcab lt 4x4,excellent,8 cylinders,diesel,95212.0,clean,automatic,4wd,pickup,white
fredericksburg,18000,2015.0,chrysler,300,excellent,6 cylinders,gas,31470.0,clean,automatic,4wd,sedan,white
fredericksburg,31499,2010.0,ram,2500 crewcab laramie 4x4,excellent,6 cylinders,diesel,99779.0,clean,automatic,4wd,pickup,grey
fredericksburg,31933,2009.0,ram,"3500 crewcab slt ""big horn"" 4x4 drw",excellent,6 cylinders,diesel,94962.0,clean,manual,4wd,pickup,custom
fredericksburg,29499,2008.0,chevrolet,silverado 3500 crewcab ltz 4x4 drw,excellent,8 cylinders,diesel,107048.0,clean,automatic,4wd,pickup,white
fredericksburg,25999,2008.0,ford,f-350 crewcab king ranch 4x4 drw,excellent,8 cylinders,diesel,104100.0,clean,automatic,4wd,pickup,green
fredericksburg,10000,2014.0,toyota,corolla,excellent,6 cylinders,gas,87114.0,clean,automatic,fwd,sedan,white
fredericksburg,22995,2016.0,lexus,is 300,excellent,6 cylinders,gas,28662.0,clean,automatic,4wd,sedan,black
fredericksburg,20000,2017.0,ford,RAVA LE,like new,6 cylinders,gas,15000.0,lien,automatic,4wd,SUV,purple
fredericksburg,2200,2001.0,mitsubishi,eclipse,good,6 cylinders,gas,110000.0,clean,automatic,fwd,sedan,silver
fredericksburg,16900,2004.0,ford,f-250,excellent,6 cylinders,diesel,129841.0,clean,automatic,4wd,SUV,white
fredericksburg,10475,2005.0,ford,f250 super duty lariat,good,8 cylinders,diesel,191217.0,clean,automatic,4wd,truck,custom
fredericksburg,16500,2016.0,kia,optima,excellent,6 cylinders,gas,47434.0,clean,automatic,4wd,sedan,black
fredericksburg,15477,2010.0,jeep,wrangler,excellent,6 cylinders,gas,117598.0,clean,automatic,4wd,SUV,black
fredericksburg,14477,2014.0,gmc,acadia,excellent,6 cylinders,gas,75404.0,clean,automatic,4wd,SUV,custom
fredericksburg,6449,2011.0,ford,escape ltd,excellent,4 cylinders,gas,123444.0,clean,automatic,4wd,SUV,blue
fredericksburg,3595,2008.0,hyundai,azera,excellent,6 cylinders,gas,144000.0,clean,automatic,fwd,sedan,black
fredericksburg,27888,2015.0,chevrolet,suburban,excellent,6 cylinders,gas,124890.0,clean,automatic,4wd,SUV,red
fredericksburg,27500,2019.0,cadillac,xts,excellent,6 cylinders,gas,28951.0,clean,automatic,fwd,SUV,white
fredericksburg,5200,2004.0,chevrolet,tahoe,excellent,6 cylinders,gas,165000.0,clean,automatic,4wd,SUV,white
fredericksburg,9500,2012.0,gmc,savannah 3500,excellent,8 cylinders,gas,221500.0,clean,automatic,rwd,truck,yellow
fredericksburg,6500,2000.0,ford,f-350,excellent,6 cylinders,diesel,99185.07784431137,clean,automatic,4wd,SUV,white
fredericksburg,15890,2015.0,bmw,528i,like new,4 cylinders,gas,68410.0,clean,automatic,rwd,sedan,blue
fredericksburg,6500,2008.0,dodge,durango limited,excellent,8 cylinders,gas,63639.0,clean,automatic,4wd,SUV,white
fredericksburg,12500,2013.0,ford,explorer,excellent,6 cylinders,gas,158683.0,clean,automatic,4wd,SUV,silver
fredericksburg,6497,2003.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,166000.0,clean,automatic,4wd,pickup,black
fredericksburg,7995,2006.0,ford,ranger,excellent,6 cylinders,gas,73733.0,clean,automatic,rwd,truck,red
fredericksburg,2500,2010.0,volkswagen,tiguan,good,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,black
fredericksburg,3200,2006.0,nissan,sentra,excellent,4 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,yellow
fredericksburg,2299,2001.0,toyota,corolla,good,4 cylinders,gas,83999.0,clean,automatic,fwd,sedan,silver
fredericksburg,18900,2016.0,toyota,rav4,excellent,6 cylinders,gas,30699.0,clean,automatic,4wd,wagon,black
fredericksburg,1600,1999.0,subaru,outback,good,4 cylinders,gas,214000.0,clean,automatic,4wd,wagon,silver
fredericksburg,12000,2013.0,ford,police interceptor,excellent,6 cylinders,gas,127000.0,clean,automatic,4wd,SUV,blue
fredericksburg,17250,2015.0,chrysler,300,excellent,6 cylinders,gas,33080.0,clean,automatic,4wd,sedan,white
fredericksburg,7000,2016.0,hyundai,elantra,excellent,6 cylinders,gas,84891.0,clean,automatic,4wd,sedan,white
fredericksburg,25000,2011.0,ford,f550 super duty,excellent,6 cylinders,diesel,180126.0,clean,automatic,4wd,SUV,green
fredericksburg,8990,2012.0,chrysler,town and country,excellent,4 cylinders,gas,116952.0,clean,automatic,4wd,mini-van,black
fredericksburg,3995,2008.0,ford,escape xls,good,4 cylinders,gas,165000.0,clean,automatic,4wd,SUV,grey
fredericksburg,12000,2016.0,kia,optima,excellent,6 cylinders,gas,53443.0,clean,automatic,4wd,sedan,white
fredericksburg,28900,2013.0,ford,f-250,excellent,6 cylinders,diesel,126301.0,clean,automatic,4wd,SUV,white
fredericksburg,12900,2004.0,ford,f-250,excellent,6 cylinders,gas,193166.0,clean,automatic,4wd,SUV,white
fredericksburg,28900,2011.0,ford,f-250,excellent,6 cylinders,gas,89475.0,clean,automatic,4wd,SUV,white
fredericksburg,29900,2015.0,ford,f-250,excellent,6 cylinders,diesel,148369.0,clean,automatic,4wd,SUV,white
fredericksburg,27900,2012.0,ford,f-250,excellent,6 cylinders,diesel,136939.0,clean,automatic,4wd,SUV,white
fredericksburg,17500,2017.0,toyota,camry,excellent,6 cylinders,gas,32941.0,clean,automatic,fwd,sedan,white
fredericksburg,4650,2012.0,ford,fusion,excellent,4 cylinders,gas,165000.0,clean,automatic,fwd,sedan,red
fredericksburg,2997,2002.0,gmc,sierra,good,8 cylinders,gas,227000.0,clean,automatic,4wd,pickup,grey
fredericksburg,28995,2016.0,ford,f350 super duty,excellent,6 cylinders,gas,120000.0,clean,automatic,4wd,SUV,white
fredericksburg,7899,2012.0,chrysler,town & country,excellent,6 cylinders,gas,130000.0,clean,automatic,4wd,SUV,white
fredericksburg,1700,2001.0,ram,3500 cargo van,good,8 cylinders,gas,86568.0,clean,automatic,rwd,van,white
fredericksburg,34995,2013.0,ford,f350 super duty,excellent,6 cylinders,diesel,122000.0,clean,automatic,4wd,SUV,white
fredericksburg,18000,2012.0,jeep,wrangler sahara,good,6 cylinders,gas,105000.0,clean,automatic,4wd,offroad,white
fredericksburg,24995,2008.0,ford,f250 super duty,excellent,6 cylinders,diesel,122000.0,clean,automatic,4wd,SUV,white
fredericksburg,24995,2008.0,ford,f250 super duty,excellent,6 cylinders,diesel,122000.0,clean,automatic,4wd,SUV,white
fredericksburg,4500,2004.0,ford,Kenworth Trailer,fair,other,diesel,99185.07784431137,clean,other,4wd,other,green
fredericksburg,8992,2011.0,honda,pilot,excellent,6 cylinders,gas,171240.0,clean,automatic,4wd,SUV,black
fredericksburg,6999,2004.0,ford,ranger,excellent,6 cylinders,gas,160466.0,clean,automatic,4wd,pickup,grey
fredericksburg,4995,2006.0,dodge,grand caravan,excellent,6 cylinders,gas,71096.0,clean,automatic,fwd,mini-van,white
fredericksburg,4992,2007.0,dodge,durango,excellent,6 cylinders,gas,170694.0,clean,automatic,4wd,SUV,black
fredericksburg,5992,2011.0,chrysler,town & country,excellent,6 cylinders,gas,191819.0,clean,automatic,fwd,mini-van,black
fredericksburg,3000,2004.0,honda,odyssey ex,good,6 cylinders,gas,99185.07784431137,clean,automatic,fwd,van,silver
fredericksburg,15250,2016.0,toyota,prius,excellent,6 cylinders,hybrid,52907.0,clean,automatic,fwd,hatchback,silver
fredericksburg,3500,2001.0,mercedes-benz,clk430,excellent,8 cylinders,gas,141774.0,clean,automatic,rwd,coupe,silver
fredericksburg,3600,2008.0,volkswagen,beetle,fair,5 cylinders,gas,89000.0,clean,manual,fwd,convertible,white
fredericksburg,13750,2016.0,honda,odyssey,excellent,6 cylinders,gas,119066.0,clean,automatic,fwd,mini-van,white
fredericksburg,3200,2007.0,ford,5n1bv28u17n135977,good,6 cylinders,gas,99185.07784431137,clean,automatic,fwd,mini-van,blue
fredericksburg,6750,2007.0,jeep,grand cherokee,excellent,6 cylinders,other,93766.0,clean,automatic,4wd,SUV,green
fredericksburg,19500,2016.0,cadillac,cts,excellent,6 cylinders,gas,43823.0,clean,automatic,4wd,sedan,black
fredericksburg,16250,2010.0,mercedes-benz,s-class,excellent,6 cylinders,gas,92010.0,clean,automatic,4wd,sedan,silver
fredericksburg,16500,2017.0,honda,accord,excellent,6 cylinders,gas,39105.0,clean,automatic,fwd,coupe,white
fredericksburg,5000,2004.0,ford,volkwagen passat,fair,6 cylinders,gas,125000.0,clean,manual,fwd,SUV,grey
fredericksburg,3500,2003.0,ford,explorer sport trac,good,6 cylinders,gas,215000.0,clean,automatic,4wd,truck,green
fredericksburg,35490,2016.0,ram,4500,excellent,6 cylinders,diesel,128325.0,clean,automatic,4wd,other,white
fredericksburg,18000,2015.0,chrysler,300,excellent,6 cylinders,gas,31470.0,clean,automatic,4wd,sedan,white
fredericksburg,16995,2013.0,audi,a8 l,excellent,6 cylinders,gas,114381.0,clean,automatic,4wd,sedan,white
fredericksburg,9350,2013.0,toyota,corolla,excellent,6 cylinders,gas,73964.0,clean,automatic,fwd,sedan,white
fredericksburg,2500,2005.0,honda,accord,fair,4 cylinders,gas,209000.0,clean,automatic,fwd,sedan,silver
fredericksburg,10000,2014.0,toyota,corolla,excellent,6 cylinders,gas,87114.0,clean,automatic,fwd,sedan,white
fredericksburg,12000,2016.0,hyundai,sonata,excellent,6 cylinders,gas,77342.0,clean,automatic,fwd,SUV,silver
fredericksburg,9800,2007.0,chevrolet,avalanche ltz,good,8 cylinders,gas,133000.0,clean,automatic,4wd,pickup,white
fredericksburg,3500,2002.0,chevrolet,f-150,good,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,pickup,black
fredericksburg,3250,2004.0,honda,civic,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
fredericksburg,7997,2013.0,toyota,corolla,excellent,6 cylinders,gas,104957.0,clean,automatic,fwd,sedan,white
fredericksburg,5297,2006.0,honda,civic,excellent,6 cylinders,gas,106057.0,clean,automatic,4wd,sedan,white
fredericksburg,8597,2013.0,nissan,rogue,excellent,6 cylinders,gas,95240.0,clean,automatic,4wd,wagon,white
fredericksburg,4997,2012.0,nissan,sentra,excellent,6 cylinders,gas,89862.0,clean,automatic,fwd,sedan,silver
fredericksburg,19490,2017.0,honda,accord,excellent,6 cylinders,other,70661.0,clean,automatic,4wd,sedan,black
fredericksburg,11995,2008.0,chevrolet,suburban,excellent,8 cylinders,gas,115431.0,clean,automatic,4wd,SUV,blue
fredericksburg,8250,2015.0,ford,focus,excellent,6 cylinders,other,58132.0,clean,automatic,4wd,sedan,white
fredericksburg,16500,2016.0,kia,optima,excellent,6 cylinders,gas,47434.0,clean,automatic,4wd,sedan,black
fredericksburg,5477,2009.0,volkswagen,routan,excellent,6 cylinders,gas,112261.0,clean,automatic,4wd,wagon,black
fredericksburg,8000,2011.0,toyota,corolla,excellent,4 cylinders,gas,99185.07784431137,clean,automatic,fwd,SUV,white
fredericksburg,6495,2008.0,cadillac,cts,excellent,6 cylinders,gas,123200.0,clean,automatic,rwd,sedan,red
fredericksburg,3500,2011.0,kia,soul 1.6l,excellent,4 cylinders,gas,142302.0,clean,manual,fwd,SUV,silver
fredericksburg,11990,2013.0,ford,explorer,excellent,6 cylinders,gas,140844.0,clean,automatic,4wd,SUV,blue
fredericksburg,12250,2017.0,toyota,corolla,excellent,6 cylinders,gas,26908.0,clean,automatic,fwd,sedan,white
fredericksburg,2400,2004.0,toyota,camry solara se,excellent,4 cylinders,gas,148155.0,clean,automatic,fwd,coupe,silver
fredericksburg,18498,2018.0,toyota,camry,excellent,6 cylinders,gas,28806.0,clean,automatic,fwd,sedan,white
fredericksburg,8498,2014.0,nissan,altima,excellent,6 cylinders,gas,93551.0,clean,automatic,fwd,sedan,white
fredericksburg,21998,2015.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,68990.0,clean,automatic,4wd,SUV,black
fredericksburg,12998,2016.0,dodge,journey,excellent,6 cylinders,gas,53399.0,clean,automatic,fwd,SUV,white
fredericksburg,14998,2017.0,chevrolet,impala,excellent,6 cylinders,gas,40638.0,clean,automatic,fwd,sedan,white
fredericksburg,13000,2015.0,jeep,compass,excellent,6 cylinders,gas,36406.0,clean,automatic,4wd,hatchback,white
fredericksburg,17998,2014.0,gmc,acadia,excellent,6 cylinders,gas,80747.0,clean,automatic,4wd,SUV,black
fredericksburg,2200,2004.0,chrysler,pt cruiser w/manual,excellent,4 cylinders,gas,97355.0,clean,manual,fwd,wagon,white
fredericksburg,12998,2015.0,chevrolet,equinox,excellent,6 cylinders,gas,81146.0,clean,automatic,fwd,SUV,white
fredericksburg,19250,2013.0,ford,f-150,excellent,6 cylinders,other,55938.0,clean,automatic,4wd,pickup,silver
fredericksburg,13495,2012.0,bmw,750xi / alpina b7,excellent,6 cylinders,gas,100759.0,clean,automatic,4wd,sedan,white
fredericksburg,1800,2005.0,ford,focus xz4 w/manual,excellent,4 cylinders,gas,172367.0,clean,manual,fwd,sedan,red
fredericksburg,15999,2008.0,ford,f350 super duty crew cab,excellent,8 cylinders,diesel,147501.0,clean,automatic,4wd,pickup,white
fredericksburg,16999,2012.0,ford,f150 supercrew cab,excellent,6 cylinders,gas,140759.0,clean,automatic,4wd,pickup,white
fredericksburg,17500,2017.0,lincoln,mkz,excellent,6 cylinders,gas,27578.0,clean,automatic,4wd,sedan,white
fredericksburg,16995,2016.0,chrysler,300,excellent,6 cylinders,gas,27262.0,clean,automatic,rwd,sedan,white
fredericksburg,19950,2015.0,ram,1500,excellent,6 cylinders,gas,74532.0,clean,automatic,fwd,pickup,white
fredericksburg,24495,2014.0,ford,MASERATI GHIBLI,excellent,6 cylinders,gas,69989.0,clean,automatic,4wd,sedan,black
fredericksburg,13000,2012.0,audi,a5,excellent,6 cylinders,gas,60060.0,clean,automatic,4wd,coupe,black
fredericksburg,11795,2010.0,rover,lr4,excellent,6 cylinders,gas,112057.0,clean,automatic,4wd,SUV,black
fredericksburg,6877,2011.0,hyundai,sonata,excellent,4 cylinders,gas,76355.0,clean,automatic,fwd,sedan,silver
fredericksburg,18377,2015.0,jeep,grand cherokee,excellent,8 cylinders,gas,78121.0,clean,automatic,4wd,SUV,white
fredericksburg,14895,2013.0,jeep,grand cherokee,excellent,6 cylinders,gas,104684.0,clean,automatic,4wd,SUV,red
fredericksburg,6399,2012.0,ford,focus se,like new,4 cylinders,gas,81952.0,clean,automatic,fwd,sedan,grey
fredericksburg,9420,2015.0,nissan,altima,excellent,6 cylinders,gas,94129.0,clean,automatic,fwd,sedan,white
fredericksburg,5500,2006.0,nissan,350z,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,rwd,coupe,silver
fredericksburg,23500,2015.0,cadillac,ats,excellent,6 cylinders,gas,36168.0,clean,automatic,rwd,SUV,white
fredericksburg,21788,2019.0,ford,transit cargo,excellent,6 cylinders,gas,33055.0,clean,automatic,rwd,SUV,white
fredericksburg,7500,2003.0,chevrolet,silverado 1500,good,8 cylinders,gas,172000.0,clean,automatic,fwd,SUV,white
fredericksburg,16500,2008.0,jeep,wrangler unlimited rubicon,excellent,6 cylinders,gas,164123.0,rebuilt,manual,4wd,SUV,green
fredericksburg,5695,2004.0,lexus,rx 330 rx330,excellent,6 cylinders,gas,152400.0,clean,automatic,4wd,SUV,silver
fredericksburg,14295,2013.0,acura,rdx,like new,6 cylinders,gas,70250.0,clean,automatic,4wd,SUV,silver
fredericksburg,10995,2010.0,lexus,rx 350 rx350,excellent,6 cylinders,gas,123000.0,clean,automatic,4wd,SUV,silver
fredericksburg,5977,2004.0,cadillac,escalade,excellent,6 cylinders,gas,189801.0,clean,automatic,4wd,SUV,white
fredericksburg,3477,2005.0,ford,focus,excellent,6 cylinders,gas,92326.0,clean,automatic,4wd,sedan,white
fredericksburg,3000,2007.0,mercury,montego,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
fredericksburg,2000,2003.0,honda,civic,excellent,4 cylinders,gas,178000.0,clean,automatic,fwd,coupe,black
fredericksburg,7995,2012.0,hyundai,tucson,excellent,6 cylinders,gas,123150.0,clean,automatic,4wd,SUV,white
