,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
16926,bellingham,43000,2018.0,ram,3500,,,diesel,28419.0,clean,automatic,4wd,pickup,white
16927,bellingham,18999,2012.0,ram,1500,,8 cylinders,gas,83231.0,clean,automatic,4wd,truck,
16928,bellingham,17500,2012.0,ram,1500,good,8 cylinders,gas,59000.0,clean,automatic,4wd,truck,black
16929,bellingham,18777,2010.0,toyota,tundra limited,,8 cylinders,gas,106391.0,clean,automatic,4wd,truck,
16930,bellingham,4900,1997.0,ford,f-150 xl,excellent,8 cylinders,gas,1453000.0,clean,manual,4wd,pickup,black
16931,bellingham,17500,2014.0,kia,sorento,,,gas,27905.0,clean,automatic,4wd,wagon,silver
16932,bellingham,6998,2012.0,fiat,500 lounge lounge,good,4 cylinders,gas,76230.0,clean,other,fwd,convertible,
16933,bellingham,12844,2015.0,honda,fit lx,good,4 cylinders,gas,19956.0,clean,manual,fwd,hatchback,
16934,bellingham,14487,2018.0,kia,soul base,good,4 cylinders,gas,12347.0,clean,automatic,fwd,hatchback,
16935,bellingham,10857,2017.0,kia,rio lx lx,good,4 cylinders,gas,9877.0,clean,manual,fwd,sedan,
16936,bellingham,4650,2011.0,,2011 Town and Country,excellent,6 cylinders,gas,229000.0,clean,automatic,fwd,mini-van,blue
16937,bellingham,29999,2015.0,gmc,sierra 1500,,8 cylinders,gas,92350.0,clean,automatic,4wd,truck,
16938,bellingham,2000,2001.0,honda,civic,good,4 cylinders,gas,175000.0,clean,manual,fwd,,
16939,bellingham,6500,2000.0,ford,f-150,,,gas,,clean,manual,,,
16940,bellingham,5500,1999.0,ford,f250 super duty,good,,gas,,clean,automatic,,pickup,
16941,bellingham,19600,1996.0,mitsubishi,minicab,like new,6 cylinders,gas,2485.0,clean,manual,4wd,other,red
16942,bellingham,7995,2015.0,hyundai,accent gs,good,4 cylinders,gas,48227.0,clean,manual,fwd,hatchback,grey
16943,bellingham,23999,2013.0,toyota,tundra grade,good,8 cylinders,gas,69518.0,clean,automatic,,pickup,grey
16944,bellingham,18999,2013.0,ram,pickup 1500 st,good,8 cylinders,gas,67810.0,clean,automatic,,pickup,
16945,bellingham,1500,1956.0,buick,,,,gas,,clean,other,,sedan,
16946,bellingham,15999,2013.0,chevrolet,tahoe ls,,8 cylinders,gas,126279.0,clean,automatic,4wd,SUV,
16947,bellingham,19999,2014.0,gmc,sierra 1500,,8 cylinders,gas,80650.0,clean,automatic,4wd,truck,
16948,bellingham,21888,2015.0,gmc,terrain denali,,6 cylinders,gas,57788.0,clean,automatic,4wd,SUV,
16949,bellingham,22999,2012.0,toyota,fj cruiser,,6 cylinders,gas,129645.0,clean,automatic,4wd,SUV,
16950,bellingham,19488,2014.0,lexus,es 350,,6 cylinders,gas,48679.0,clean,automatic,fwd,sedan,
16951,bellingham,10488,2015.0,volkswagen,passat 1.8t limited,,4 cylinders,gas,58913.0,clean,automatic,fwd,sedan,
16952,bellingham,3500,2001.0,honda,passport,excellent,6 cylinders,gas,164269.0,clean,automatic,4wd,SUV,silver
16953,bellingham,4995,2002.0,ford,explorer,,,gas,162702.0,clean,,4wd,SUV,green
16954,bellingham,7995,2011.0,toyota,scion tc,,,gas,71517.0,clean,,fwd,hatchback,silver
16955,bellingham,7995,2002.0,cadillac,escalade,,,gas,101005.0,clean,,4wd,SUV,red
16956,bellingham,17995,2013.0,subaru,impreza,,,gas,40569.0,clean,,,sedan,black
16957,bellingham,4995,2003.0,toyota,corolla matrix,,,gas,141324.0,clean,,fwd,wagon,
16958,bellingham,7995,2005.0,lexus,rx,,,gas,134563.0,clean,,,wagon,
16959,bellingham,8995,2012.0,cadillac,srx,,,gas,159016.0,clean,,,SUV,
16960,bellingham,9995,2007.0,gmc,yukon xl,,,gas,171000.0,clean,,4wd,SUV,
16961,bellingham,2500,1994.0,nissan,d21 pickup,good,4 cylinders,gas,175000.0,clean,manual,4wd,pickup,white
16962,bellingham,4800,2006.0,toyota,avalon xls,good,6 cylinders,gas,180300.0,clean,automatic,,,black
16963,bellingham,7500,2000.0,,blue bird all american,excellent,6 cylinders,diesel,240000.0,clean,automatic,rwd,bus,yellow
16964,bellingham,11991,2013.0,ford,edge,,6 cylinders,gas,79111.0,clean,automatic,fwd,SUV,black
16965,bellingham,4995,2004.0,bmw,330i,good,6 cylinders,gas,160000.0,clean,automatic,rwd,sedan,white
16966,bellingham,20500,2012.0,ford,f-150,,8 cylinders,gas,130022.0,clean,automatic,4wd,truck,
16967,bellingham,4995,2006.0,bmw,325i,good,6 cylinders,gas,182000.0,clean,automatic,rwd,sedan,black
16968,bellingham,5995,2004.0,bmw,x5,excellent,6 cylinders,gas,196146.0,clean,automatic,4wd,SUV,green
16969,bellingham,5995,2008.0,audi,a4 quattro,good,4 cylinders,gas,89611.0,rebuilt,automatic,4wd,sedan,black
16970,bellingham,900,2007.0,subaru,outback,excellent,4 cylinders,gas,288000.0,clean,automatic,4wd,wagon,grey
16971,bellingham,7000,2008.0,mazda,speed 3,excellent,4 cylinders,gas,111000.0,clean,manual,,,
16972,bellingham,8900,2013.0,chevrolet,silverado 1500,good,8 cylinders,gas,200000.0,clean,automatic,4wd,,
16973,bellingham,4900,2009.0,toyota,corolla s,,4 cylinders,gas,160000.0,clean,manual,,,
16974,bellingham,19999,2015.0,acura,tlx sh-awd v6 w/advance,,6 cylinders,gas,72596.0,clean,automatic,4wd,sedan,
16975,bellingham,7995,2010.0,toyota,prius,good,4 cylinders,hybrid,154059.0,clean,automatic,fwd,hatchback,silver
16976,bellingham,25488,2011.0,,Porsche Panamera,,6 cylinders,gas,75746.0,clean,automatic,rwd,sedan,
16977,bellingham,12500,1958.0,ford,fairlane retractable,good,8 cylinders,gas,,clean,automatic,rwd,convertible,red
16978,bellingham,18999,2013.0,subaru,impreza wrx,,4 cylinders,gas,70987.0,clean,manual,4wd,sedan,
16979,bellingham,26999,2017.0,lexus,nx 300h,,4 cylinders,gas,72875.0,clean,automatic,4wd,wagon,
16980,bellingham,20488,2013.0,audi,s5 3.0t quattro premium pl,,6 cylinders,gas,83742.0,clean,automatic,4wd,coupe,
16981,bellingham,21999,2013.0,audi,s5 3.0t quattro premium pl,,6 cylinders,gas,72827.0,clean,automatic,4wd,coupe,
16982,bellingham,33999,2017.0,audi,q7 3.0t quattro premium pl,,6 cylinders,gas,64823.0,clean,automatic,4wd,SUV,
16983,bellingham,15999,2017.0,honda,accord,,4 cylinders,gas,62096.0,clean,automatic,fwd,sedan,
16984,bellingham,24999,2018.0,toyota,camry xse,,4 cylinders,gas,34644.0,clean,automatic,fwd,sedan,
16985,bellingham,16999,2013.0,audi,q5,,4 cylinders,gas,75946.0,clean,automatic,4wd,SUV,
16986,bellingham,9777,2003.0,mercedes-benz,sl-class sl 500,,8 cylinders,gas,91091.0,clean,automatic,rwd,convertible,
16987,bellingham,16999,2018.0,subaru,legacy 2.5i premium,,4 cylinders,gas,65308.0,clean,automatic,4wd,sedan,
16988,bellingham,17999,2008.0,audi,s5 quattro,,8 cylinders,gas,80646.0,clean,automatic,4wd,coupe,
16989,bellingham,4995,1992.0,mini,truck dump bed,,,gas,,clean,manual,,,
16990,bellingham,35000,1966.0,ford,mustang,excellent,8 cylinders,gas,800.0,clean,manual,rwd,coupe,orange
16991,bellingham,650,2004.0,kia,rio,,,gas,,clean,manual,,,
16992,bellingham,19999,2013.0,infiniti,fx37 limited edition,,6 cylinders,gas,42884.0,clean,automatic,4wd,SUV,
16993,bellingham,21000,2016.0,toyota,venza,,6 cylinders,gas,40380.0,clean,automatic,4wd,wagon,
16994,bellingham,18000,2007.0,ram,3500,,,diesel,,clean,automatic,4wd,,
16995,bellingham,7300,2009.0,subaru,forester,,,gas,,clean,automatic,,,
16996,bellingham,500,2005.0,chrysler,pacifica,,,gas,,clean,automatic,,,
16997,bellingham,17999,2012.0,audi,q5 3.0t quattro premium,good,6 cylinders,gas,67515.0,clean,other,,SUV,
16998,bellingham,19999,2014.0,bmw,x3 xdrive28i,good,4 cylinders,gas,50986.0,clean,automatic,,SUV,black
16999,bellingham,10857,2017.0,kia,rio lx lx,good,4 cylinders,gas,9877.0,clean,manual,fwd,sedan,
17000,bellingham,14999,2011.0,bmw,x5 xdrive35i premium,good,6 cylinders,gas,82073.0,clean,automatic,,SUV,blue
17001,bellingham,18528,2017.0,mazda,cx-3 touring touring,good,4 cylinders,gas,19048.0,clean,automatic,,SUV,
17002,bellingham,10999,2008.0,bmw,3 series 328xi,good,6 cylinders,gas,52315.0,clean,automatic,,sedan,
17003,bellingham,19441,2017.0,nissan,juke sl,good,4 cylinders,gas,22492.0,clean,other,,SUV,
17004,bellingham,15999,2012.0,bmw,5 series 528i xdrive,good,4 cylinders,gas,67313.0,clean,automatic,,sedan,
17005,bellingham,11967,2012.0,honda,fit sport sport,good,4 cylinders,gas,19514.0,clean,manual,fwd,hatchback,
17006,bellingham,14999,2009.0,bmw,x6 xdrive35i,good,6 cylinders,gas,78491.0,clean,automatic,,SUV,
17007,bellingham,5888,2013.0,hyundai,elantra gls,good,4 cylinders,gas,126000.0,clean,automatic,fwd,sedan,
17008,bellingham,36691,2016.0,audi,a8 l,,8 cylinders,gas,51713.0,clean,automatic,4wd,sedan,grey
17009,bellingham,10000,2015.0,hyundai,sonata,good,4 cylinders,gas,,clean,automatic,fwd,,red
17010,bellingham,16500,2015.0,subaru,wrx,,4 cylinders,gas,60000.0,rebuilt,manual,4wd,sedan,blue
17011,bellingham,2500,1999.0,toyota,camry,good,4 cylinders,gas,176000.0,clean,manual,fwd,sedan,grey
17012,bellingham,3000,2000.0,subaru,outback,good,4 cylinders,gas,161000.0,clean,automatic,4wd,wagon,green
17013,bellingham,11000,2015.0,hyundai,sonata,,,gas,83355.0,clean,automatic,,other,white
17014,bellingham,12500,2009.0,ford,f-150,excellent,8 cylinders,gas,182169.0,clean,automatic,4wd,pickup,white
17015,bellingham,22500,2017.0,subaru,wrx,,,gas,46873.0,clean,manual,,sedan,blue
17016,bellingham,39999,2014.0,ford,f-150,,8 cylinders,gas,31935.0,clean,automatic,4wd,truck,
17017,bellingham,23500,2013.0,bmw,z4 sdrive35is,like new,6 cylinders,gas,45000.0,clean,automatic,rwd,convertible,white
17018,bellingham,19000,2008.0,ford,f-250,,,diesel,52975.0,clean,automatic,fwd,pickup,white
17019,bellingham,7000,2010.0,honda,civic,excellent,4 cylinders,gas,114000.0,clean,automatic,fwd,,
17020,bellingham,11967,2012.0,honda,fit sport sport,good,4 cylinders,gas,19514.0,clean,manual,fwd,hatchback,
17021,bellingham,18528,2017.0,mazda,cx-3 touring touring,good,4 cylinders,gas,19048.0,clean,automatic,,SUV,
17022,bellingham,5888,2013.0,hyundai,elantra gls,good,4 cylinders,gas,126000.0,clean,automatic,fwd,sedan,
17023,bellingham,19441,2017.0,nissan,juke sl,good,4 cylinders,gas,22492.0,clean,other,,SUV,
17024,bellingham,15000,2016.0,ram,promaster city,excellent,4 cylinders,gas,66400.0,clean,automatic,fwd,,white
17025,bellingham,14500,2011.0,audi,q5 3.2 quattro premium,,6 cylinders,gas,70798.0,clean,automatic,4wd,SUV,
17026,bellingham,19500,2010.0,ford,f-150,,8 cylinders,gas,80436.0,clean,automatic,4wd,truck,
17027,bellingham,3000,2001.0,ford,ranger xlt,good,6 cylinders,gas,126000.0,clean,manual,rwd,truck,white
17028,bellingham,1150,2005.0,chrysler,pt cruiser,fair,,gas,160000.0,clean,automatic,,,blue
17029,bellingham,6700,2005.0,toyota,sequoia limited,excellent,8 cylinders,gas,218000.0,clean,automatic,rwd,,
17030,bellingham,850,2004.0,ford,taurus,fair,6 cylinders,gas,140000.0,clean,automatic,fwd,sedan,red
17031,bellingham,5000,2003.0,chevrolet,silverado 1500,good,8 cylinders,gas,180000.0,clean,automatic,4wd,pickup,blue
17032,bellingham,14999,2006.0,,Hummer H3,excellent,5 cylinders,gas,85332.0,clean,automatic,4wd,SUV,brown
17033,bellingham,5495,1987.0,,suzuki carry,excellent,,gas,46153.0,clean,manual,4wd,,blue
17034,bellingham,5000,2003.0,dodge,dakota slt 4x4 quad cab,good,8 cylinders,gas,234000.0,clean,automatic,4wd,pickup,silver
17035,bellingham,5200,2007.0,honda,cr-v,,,gas,,clean,automatic,,,
17036,bellingham,3000,1985.0,mercedes-benz,benz 300d-t,fair,5 cylinders,diesel,,clean,automatic,rwd,sedan,
17037,bellingham,22500,2017.0,subaru,wrx,,,gas,46873.0,clean,manual,,sedan,blue
17038,bellingham,17500,2019.0,nissan,rogue sports,,,gas,23025.0,clean,,4wd,hatchback,black
17039,bellingham,7500,2010.0,ford,edge,,,gas,139560.0,clean,automatic,fwd,SUV,
17040,bellingham,31000,2017.0,ram,1500,,,gas,51649.0,clean,automatic,4wd,pickup,black
17041,bellingham,14000,2016.0,ford,fiesta st,excellent,4 cylinders,gas,34000.0,clean,manual,,,
17042,bellingham,19000,2000.0,,bentley arnage t,,,gas,,clean,automatic,,,
17043,bellingham,18800,2017.0,hyundai,santa fe,,,gas,29911.0,clean,automatic,fwd,wagon,
17044,bellingham,9000,2005.0,nissan,frontier,,,gas,144762.0,clean,automatic,,other,red
17045,bellingham,11500,2013.0,hyundai,veloster,,,gas,44832.0,clean,automatic,,coupe,black
17046,bellingham,34000,2019.0,hyundai,santa fe,,,gas,3665.0,clean,automatic,4wd,wagon,red
17047,bellingham,14500,2011.0,audi,q5 3.2 quattro premium,,6 cylinders,gas,70798.0,clean,automatic,4wd,SUV,
17048,bellingham,18999,2010.0,ford,f-150,,8 cylinders,gas,84911.0,clean,automatic,4wd,truck,
17049,bellingham,1875,1997.0,honda,civic ex,good,4 cylinders,gas,232000.0,clean,automatic,fwd,coupe,green
17050,bellingham,49900,2016.0,rover,sport,,8 cylinders,gas,42709.0,clean,automatic,4wd,SUV,white
17051,bellingham,25999,2015.0,ram,pickup 1500 sport,good,8 cylinders,gas,66278.0,clean,automatic,,pickup,black
17052,bellingham,13850,2009.0,lexus,rx 350 base,good,6 cylinders,gas,72350.0,clean,automatic,,SUV,grey
17053,bellingham,13999,2014.0,nissan,rogue sv,good,4 cylinders,gas,63577.0,clean,other,fwd,wagon,silver
17054,bellingham,14850,2009.0,audi,q7 3.0 quattro tdi s-line,,6 cylinders,diesel,50664.0,clean,automatic,4wd,SUV,
17055,bellingham,21500,2014.0,ford,f-150,,8 cylinders,gas,85816.0,clean,automatic,4wd,truck,
17056,bellingham,29000,2018.0,mercedes-benz,gla250,excellent,,gas,8202.0,clean,automatic,,,
17057,bellingham,24950,2004.0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,123838.0,clean,automatic,4wd,truck,
17058,bellingham,17500,2019.0,nissan,rogue sports,,,gas,23025.0,clean,,4wd,hatchback,black
17059,bellingham,19000,2017.0,honda,civic,,,gas,33365.0,clean,,,hatchback,white
17060,bellingham,31000,2017.0,ram,1500,,,gas,51649.0,clean,automatic,4wd,pickup,black
17061,bellingham,17000,2017.0,nissan,altima,,,gas,7247.0,clean,,fwd,sedan,
17062,bellingham,2875,2005.0,volkswagen,golf,,4 cylinders,gas,115000.0,clean,manual,fwd,hatchback,silver
17063,bellingham,23950,2014.0,chevrolet,silverado,excellent,8 cylinders,gas,89003.0,clean,automatic,4wd,truck,black
17064,bellingham,16999,2013.0,bmw,x5 xdrive35i sport activity,,6 cylinders,gas,83586.0,clean,automatic,4wd,SUV,
17065,bellingham,38950,2015.0,chevrolet,tahoe,excellent,8 cylinders,gas,52872.0,clean,automatic,4wd,SUV,white
17066,bellingham,24500,2012.0,ford,f-150,,8 cylinders,gas,77535.0,clean,automatic,4wd,truck,
17067,bellingham,19488,2012.0,gmc,sierra 1500,excellent,8 cylinders,gas,103788.0,clean,automatic,4wd,truck,white
17068,bellingham,2450,1999.0,subaru,forester,fair,4 cylinders,gas,155221.0,clean,manual,4wd,SUV,
17069,bellingham,6950,2011.0,buick,lacrosse,excellent,4 cylinders,gas,124791.0,clean,automatic,fwd,sedan,white
17070,bellingham,46950,2015.0,ford,f350,excellent,8 cylinders,diesel,39500.0,clean,automatic,4wd,truck,black
17071,bellingham,7999,2006.0,mercedes-benz,c-class,good,6 cylinders,gas,57099.0,clean,automatic,rwd,sedan,grey
17072,bellingham,7888,2007.0,honda,civic ex,good,4 cylinders,gas,76591.0,clean,automatic,fwd,coupe,
17073,bellingham,15999,2011.0,bmw,x3 xdrive28i,good,6 cylinders,gas,75119.0,clean,automatic,,SUV,white
17074,bellingham,15876,2015.0,nissan,altima 3.5 sl,good,6 cylinders,gas,31860.0,clean,other,fwd,sedan,
17075,bellingham,14999,2011.0,bmw,3 series 328i xdrive,good,6 cylinders,gas,70136.0,clean,automatic,,wagon,black
17076,bellingham,6998,2012.0,fiat,500 lounge lounge,good,4 cylinders,gas,76230.0,clean,other,fwd,convertible,
17077,bellingham,12844,2015.0,honda,fit lx,good,4 cylinders,gas,19956.0,clean,manual,fwd,hatchback,
17078,bellingham,17999,2013.0,bmw,x5 xdrive35i premium,good,6 cylinders,gas,73573.0,clean,automatic,,SUV,black
17079,bellingham,23999,2016.0,bmw,5 series 528i xdrive,good,4 cylinders,gas,47450.0,clean,automatic,,sedan,
17080,bellingham,14487,2018.0,kia,soul base,good,4 cylinders,gas,12347.0,clean,automatic,fwd,hatchback,
17081,bellingham,15850,2016.0,nissan,rogue s,good,4 cylinders,gas,36708.0,clean,other,fwd,wagon,silver
17082,bellingham,8991,2012.0,hyundai,veloster,,4 cylinders,gas,91620.0,clean,automatic,fwd,hatchback,black
17083,bellingham,14999,2009.0,ford,f-150,,8 cylinders,gas,94164.0,clean,automatic,4wd,truck,
17084,bellingham,18000,2016.0,jeep,grand cherokee,,,gas,86637.0,clean,automatic,4wd,SUV,silver
17085,bellingham,19500,2014.0,ford,f-150,,8 cylinders,gas,106012.0,clean,automatic,4wd,truck,
17086,bellingham,12500,2010.0,ford,ranger,,6 cylinders,gas,96256.0,clean,automatic,4wd,truck,
17087,bellingham,17500,2018.0,jeep,renegade,,,gas,11645.0,clean,automatic,,SUV,white
17088,bellingham,15876,2015.0,nissan,altima 3.5 sl,good,6 cylinders,gas,31860.0,clean,other,fwd,sedan,
17089,bellingham,7888,2007.0,honda,civic ex,good,4 cylinders,gas,76591.0,clean,automatic,fwd,coupe,
17090,bellingham,6998,2012.0,fiat,500 lounge lounge,good,4 cylinders,gas,76230.0,clean,other,fwd,convertible,
17091,bellingham,12844,2015.0,honda,fit lx,good,4 cylinders,gas,19956.0,clean,manual,fwd,hatchback,
17092,bellingham,26999,2016.0,ford,f-350,,,gas,78859.0,clean,automatic,,,
17093,bellingham,13500,2013.0,ford,edge,,6 cylinders,gas,85467.0,clean,automatic,4wd,SUV,
17094,bellingham,31500,2016.0,toyota,tacoma,,6 cylinders,gas,36371.0,clean,automatic,4wd,truck,
17095,bellingham,9999,2008.0,rover,sport hse,good,8 cylinders,gas,115601.0,clean,automatic,,SUV,grey
17096,bellingham,15999,2011.0,bmw,x3 xdrive28i,good,6 cylinders,gas,48936.0,clean,automatic,,SUV,grey
17097,bellingham,22999,2015.0,bmw,5 series 528i xdrive,good,4 cylinders,gas,35862.0,clean,automatic,,sedan,white
17098,bellingham,8999,2007.0,bmw,3 series 328i,good,6 cylinders,gas,57718.0,clean,automatic,rwd,sedan,
17099,bellingham,27999,2016.0,bmw,5 series 535i xdrive,good,6 cylinders,gas,41257.0,clean,automatic,,sedan,
17100,bellingham,3200,2002.0,honda,accord 4-door sedan,good,4 cylinders,gas,157854.0,clean,automatic,fwd,sedan,silver
17101,bellingham,3000,2005.0,chrysler,crossfire,,,gas,165000.0,clean,manual,rwd,convertible,black
17102,bellingham,39995,2016.0,toyota,sequoia platinum,good,8 cylinders,gas,59058.0,clean,automatic,,SUV,
17103,bellingham,45850,2015.0,ford,f-350 super duty platinum,good,8 cylinders,diesel,45491.0,clean,automatic,,pickup,
17104,bellingham,14995,2015.0,nissan,rogue s,good,4 cylinders,gas,38554.0,clean,other,,wagon,
17105,bellingham,8500,2011.0,jeep,grand cherokee,,,gas,,clean,automatic,,,
17106,bellingham,4000,1988.0,toyota,pickup,fair,4 cylinders,gas,312000.0,clean,manual,4wd,truck,blue
17107,bellingham,21999,2019.0,kia,sorento,,6 cylinders,gas,32164.0,clean,automatic,4wd,SUV,red
17108,bellingham,22999,2017.0,subaru,wrx,,other,gas,55358.0,clean,manual,4wd,sedan,red
17109,bellingham,23999,2017.0,chevrolet,traverse,,6 cylinders,gas,55877.0,clean,automatic,4wd,SUV,black
17110,bellingham,19999,2018.0,nissan,rogue,,other,gas,24588.0,clean,automatic,4wd,SUV,silver
17111,bellingham,18499,2019.0,kia,sportage,,other,gas,33242.0,clean,automatic,4wd,SUV,custom
17112,bellingham,69999,2019.0,ford,expedition max,,6 cylinders,gas,22778.0,clean,automatic,4wd,SUV,white
17113,bellingham,49999,2016.0,ram,2500,,other,diesel,43406.0,clean,automatic,4wd,truck,custom
17114,bellingham,28999,2018.0,nissan,titan,,8 cylinders,gas,36558.0,clean,automatic,4wd,truck,custom
17115,bellingham,32999,2016.0,toyota,tacoma,,6 cylinders,gas,32842.0,clean,automatic,4wd,truck,orange
17116,bellingham,44999,2018.0,ram,2500,,other,diesel,12966.0,clean,automatic,4wd,truck,custom
17117,bellingham,34999,2017.0,toyota,tacoma,,6 cylinders,gas,19584.0,clean,automatic,4wd,truck,orange
17118,bellingham,42999,2016.0,gmc,yukon xl,,8 cylinders,gas,45695.0,clean,automatic,4wd,SUV,custom
17119,bellingham,20999,2018.0,dodge,journey,,6 cylinders,gas,26108.0,clean,automatic,4wd,SUV,red
17120,bellingham,29999,2017.0,ram,1500,,8 cylinders,gas,17327.0,clean,automatic,4wd,truck,custom
17121,bellingham,27999,2014.0,toyota,tundra 2wd truck,,8 cylinders,gas,17211.0,clean,automatic,rwd,truck,custom
17122,bellingham,49999,2018.0,ram,3500,,other,diesel,18095.0,clean,automatic,4wd,truck,custom
17123,bellingham,31999,2015.0,ram,1500,,6 cylinders,diesel,63782.0,clean,automatic,4wd,truck,custom
17124,bellingham,39999,2018.0,gmc,yukon xl,,8 cylinders,gas,30456.0,clean,automatic,4wd,SUV,white
17125,bellingham,14999,2018.0,hyundai,elantra,,4 cylinders,gas,33118.0,clean,automatic,fwd,sedan,custom
17126,bellingham,20999,2019.0,nissan,rogue,,other,gas,19727.0,clean,automatic,4wd,SUV,custom
17127,bellingham,30999,2018.0,toyota,4runner,,6 cylinders,gas,40268.0,clean,automatic,4wd,SUV,silver
17128,bellingham,28499,2015.0,ford,f-150,,8 cylinders,gas,52011.0,clean,automatic,4wd,truck,custom
17129,bellingham,11000,2007.0,toyota,fj cruiser 4x4,good,6 cylinders,gas,225000.0,clean,automatic,4wd,SUV,black
17130,bellingham,35999,2018.0,ram,1500,,8 cylinders,gas,28810.0,clean,automatic,4wd,truck,custom
17131,bellingham,37999,2016.0,jeep,wrangler unlimited,,6 cylinders,gas,40866.0,clean,automatic,4wd,SUV,white
17132,bellingham,29999,2014.0,jeep,wrangler unlimited,,6 cylinders,gas,51706.0,clean,automatic,4wd,SUV,white
17133,bellingham,500,2002.0,subaru,outback,,,gas,348500.0,clean,automatic,,wagon,blue
